orderID,subj_gla,gla_clean,gla_diff,subj_lot_size,lot_size_clean,lot_size_diff,subj_bedrooms,bedrooms_clean,bedroom_diff,subj_bathrooms,bathrooms_clean,bathroom_diff,subj_room_count,room_count_clean,room_count_diff,subj_property_type,property_type_clean,same_property_type,subj_stories,stories_clean,same_storey_type,close_date_clean,sold_recently_90,sold_recently_180
4760530,2149.0,2589.0,440.0,438082.92,2926.0,435156.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,4.0,3.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2024-12-20,0,1
4760530,2149.0,2750.0,601.0,438082.92,4165.0,433917.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,10.0,3.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2024-12-22,0,1
4760530,2149.0,1335.0,814.0,438082.92,924.0,437158.92,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2024-12-23,0,1
4760530,2149.0,1465.0,684.0,438082.92,63200.0,374882.92,4.0,2.0,2.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Detached,1.0,Bungalow Raised,1.5 Storey,0.0,2024-12-26,0,1
4760530,2149.0,1415.0,734.0,438082.92,5085.0,432997.92,4.0,2.0,2.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Detached,1.0,Bungalow Raised,Bungalow,0.0,2024-12-27,0,1
4760530,2149.0,1300.0,849.0,438082.92,11200.0,426882.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2024-12-29,0,1
4760530,2149.0,1300.0,849.0,438082.92,25520.0,412562.92,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Detached,1.0,Bungalow Raised,Bungalow Raised,1.0,2025-01-01,0,1
4760530,2149.0,5000.0,2851.0,438082.92,35882.0,402200.92,4.0,6.0,2.0,3.5,0.0,3.5,7.0,16.0,9.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-01-03,0,1
4760530,2149.0,2250.0,101.0,438082.92,5080.0,433002.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,10.0,3.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-01-03,0,1
4760530,2149.0,2031.0,118.0,438082.92,1541.0,436541.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2025-01-06,0,1
4760530,2149.0,2632.0,483.0,438082.92,3520.0,434562.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,10.0,3.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-01-07,0,1
4760530,2149.0,1920.0,229.0,438082.92,2464.0,435618.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-01-09,0,1
4760530,2149.0,2250.0,101.0,438082.92,2109.0,435973.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2025-01-09,0,1
4760530,2149.0,1937.0,212.0,438082.92,1332.0,436750.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2025-01-10,0,1
4760530,2149.0,1489.0,660.0,438082.92,12800.0,425282.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Detached,1.0,Bungalow Raised,1.5 Storey,0.0,2025-01-13,0,1
4760530,2149.0,4250.0,2101.0,438082.92,77490.0,360592.92,4.0,5.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Detached,1.0,Bungalow Raised,,,2025-01-14,1,1
4760530,2149.0,750.0,1399.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,,,2025-01-15,1,1
4760530,2149.0,4634.0,2485.0,438082.92,106920.0,331162.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,13.0,6.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-01-15,1,1
4760530,2149.0,1650.0,499.0,438082.92,1960.0,436122.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-01-15,1,1
4760530,2149.0,3032.0,883.0,438082.92,7110.0,430972.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Detached,1.0,Bungalow Raised,1.5 Storey,0.0,2025-01-16,1,1
4760530,2149.0,1750.0,399.0,438082.92,106260.0,331822.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-01-16,1,1
4760530,2149.0,4376.0,2227.0,438082.92,38232.0,399850.92,4.0,6.0,2.0,3.5,0.0,3.5,7.0,16.0,9.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-01-20,1,1
4760530,2149.0,1750.0,399.0,438082.92,3128.0,434954.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-01-20,1,1
4760530,2149.0,750.0,1399.0,438082.92,,,4.0,1.0,3.0,3.5,0.0,3.5,7.0,4.0,3.0,Detached,Condominium,0.0,Bungalow Raised,,,2025-01-21,1,1
4760530,2149.0,2143.0,6.0,438082.92,1278.0,436804.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2025-01-21,1,1
4760530,2149.0,5000.0,2851.0,438082.92,8424.0,429658.92,4.0,6.0,2.0,3.5,0.0,3.5,7.0,13.0,6.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-01-24,1,1
4760530,2149.0,3250.0,1101.0,438082.92,3456.0,434626.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,9.0,2.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-01-29,1,1
4760530,2149.0,2250.0,101.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Detached,1.0,Bungalow Raised,Bungalow,0.0,2025-01-29,1,1
4760530,2149.0,1300.0,849.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,2 Storey,0.0,2025-01-30,1,1
4760530,2149.0,2452.0,303.0,438082.92,4992.0,433090.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-01-31,1,1
4760530,2149.0,1911.0,238.0,438082.92,2288.0,435794.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-02-04,1,1
4760530,2149.0,1750.0,399.0,438082.92,2275.0,435807.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-02-04,1,1
4760530,2149.0,2250.0,101.0,438082.92,3304.0,434778.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,10.0,3.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-02-05,1,1
4760530,2149.0,1300.0,849.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,2 Storey,0.0,2025-02-07,1,1
4760530,2149.0,2625.0,476.0,438082.92,,,4.0,3.0,1.0,3.5,0.0,3.5,7.0,11.0,4.0,Detached,Condominium,0.0,Bungalow Raised,2 Storey,0.0,2025-02-07,1,1
4760530,2149.0,1750.0,399.0,438082.92,2288.0,435794.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-02-09,1,1
4760530,2149.0,1655.0,494.0,438082.92,2640.0,435442.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-02-10,1,1
4760530,2149.0,1100.0,1049.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,,,2025-02-11,1,1
4760530,2149.0,750.0,1399.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,,,2025-02-11,1,1
4760530,2149.0,2750.0,601.0,438082.92,4300.0,433782.92,4.0,5.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-02-13,1,1
4760530,2149.0,2250.0,101.0,438082.92,5733.0,432349.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Detached,1.0,Bungalow Raised,Bungalow,0.0,2025-02-13,1,1
4760530,2149.0,1750.0,399.0,438082.92,5750.0,432332.92,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Detached,1.0,Bungalow Raised,Bungalow Raised,1.0,2025-02-14,1,1
4760530,2149.0,3250.0,1101.0,438082.92,4165.0,433917.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,9.0,2.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-02-17,1,1
4760530,2149.0,1897.0,252.0,438082.92,4256.0,433826.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-02-23,1,1
4760530,2149.0,2250.0,101.0,438082.92,2835.0,435247.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,9.0,2.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-02-24,1,1
4760530,2149.0,4250.0,2101.0,438082.92,5610.0,432472.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,9.0,2.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-02-25,1,1
4760530,2149.0,1100.0,1049.0,438082.92,,,4.0,3.0,1.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Condominium,0.0,Bungalow Raised,,,2025-02-26,1,1
4760530,2149.0,950.0,1199.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,,,2025-02-26,1,1
4760530,2149.0,3250.0,1101.0,438082.92,4505.0,433577.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-02-26,1,1
4760530,2149.0,1892.0,257.0,438082.92,2100.0,435982.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-02-26,1,1
4760530,2149.0,1100.0,1049.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Condominium,0.0,Bungalow Raised,,,2025-02-27,1,1
4760530,2149.0,2750.0,601.0,438082.92,3360.0,434722.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,10.0,3.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-02-27,1,1
4760530,2149.0,2437.0,288.0,438082.92,3924.0,434158.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-03-04,1,1
4760530,2149.0,4302.0,2153.0,438082.92,32860.0,405222.92,4.0,5.0,1.0,3.5,0.0,3.5,7.0,10.0,3.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-03-05,1,1
4760530,2149.0,1687.0,462.0,438082.92,3100.0,434982.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-03-05,1,1
4760530,2149.0,4409.0,2260.0,438082.92,62215.0,375867.92,4.0,5.0,1.0,3.5,0.0,3.5,7.0,12.0,5.0,Detached,Detached,1.0,Bungalow Raised,3 Storey,0.0,2025-03-06,1,1
4760530,2149.0,1750.0,399.0,438082.92,2093.0,435989.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-03-06,1,1
4760530,2149.0,750.0,1399.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,,,2025-03-07,1,1
4760530,2149.0,2250.0,101.0,438082.92,2040.0,436042.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2025-03-07,1,1
4760530,2149.0,2250.0,101.0,438082.92,3584.0,434498.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-03-07,1,1
4760530,2149.0,1300.0,849.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,,,2025-03-10,1,1
4760530,2149.0,1907.0,242.0,438082.92,2667.0,435415.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-03-11,1,1
4760530,2149.0,2911.0,762.0,438082.92,3528.0,434554.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,10.0,3.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-03-11,1,1
4760530,2149.0,2250.0,101.0,438082.92,2112.0,435970.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-03-12,1,1
4760530,2149.0,1759.0,390.0,438082.92,3102.0,434980.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-03-12,1,1
4760530,2149.0,1524.0,625.0,438082.92,1100.0,436982.92,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2025-03-13,1,1
4760530,2149.0,1300.0,849.0,438082.92,10000.0,428082.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Detached,1.0,Bungalow Raised,Bungalow Raised,1.0,2025-03-13,1,1
4760530,2149.0,,,438082.92,1188.0,436894.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2025-03-14,1,1
4760530,2149.0,1750.0,399.0,438082.92,7800.0,430282.92,4.0,5.0,1.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Detached,1.0,Bungalow Raised,Bungalow,0.0,2025-03-14,1,1
4760530,2149.0,1494.0,655.0,438082.92,924.0,437158.92,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2025-03-16,1,1
4760530,2149.0,1750.0,399.0,438082.92,2058.0,436024.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-03-17,1,1
4760530,2149.0,3250.0,1101.0,438082.92,4305.0,433777.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,11.0,4.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-03-18,1,1
4760530,2149.0,,,438082.92,2093.0,435989.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-03-19,1,1
4760530,2149.0,1300.0,849.0,438082.92,4550.0,433532.92,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-03-20,1,1
4760530,2149.0,3250.0,1101.0,438082.92,6489.0,431593.92,4.0,7.0,3.0,3.5,0.0,3.5,7.0,11.0,4.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-03-20,1,1
4760530,2149.0,,,438082.92,1978.0,436104.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-03-20,1,1
4760530,2149.0,2750.0,601.0,438082.92,7906.0,430176.92,4.0,6.0,2.0,3.5,0.0,3.5,7.0,9.0,2.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-03-21,1,1
4760530,2149.0,1750.0,399.0,438082.92,2100.0,435982.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-03-22,1,1
4760530,2149.0,4250.0,2101.0,438082.92,4545.0,433537.92,4.0,5.0,1.0,3.5,0.0,3.5,7.0,12.0,5.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-03-24,1,1
4760530,2149.0,2750.0,601.0,438082.92,4120.0,433962.92,4.0,6.0,2.0,3.5,0.0,3.5,7.0,11.0,4.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-03-24,1,1
4760530,2149.0,1750.0,399.0,438082.92,5150.0,432932.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Detached,1.0,Bungalow Raised,Bungalow,0.0,2025-03-24,1,1
4760530,2149.0,4250.0,2101.0,438082.92,4181.0,433901.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,10.0,3.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-03-25,1,1
4760530,2149.0,3250.0,1101.0,438082.92,,,4.0,5.0,1.0,3.5,0.0,3.5,7.0,10.0,3.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-03-27,1,1
4760530,2149.0,2250.0,101.0,438082.92,440502.0,2419.0800000000163,4.0,4.0,0.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Detached,1.0,Bungalow Raised,Bungalow Raised,1.0,2025-03-28,1,1
4760530,2149.0,1300.0,849.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,3 Storey,0.0,2025-03-31,1,1
4760530,2149.0,,,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,10.0,3.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-03-31,1,1
4760530,2149.0,,,438082.92,,,4.0,3.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-04-01,1,1
4760530,2149.0,1750.0,399.0,438082.92,,,4.0,3.0,1.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-04-01,1,1
4760530,2149.0,,,438082.92,1196.0,436886.92,4.0,2.0,2.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2025-04-03,1,1
4760530,2149.0,1100.0,1049.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,,,2025-04-04,1,1
4760530,2149.0,1300.0,849.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,,,2025-04-07,1,1
4760530,2149.0,1750.0,399.0,438082.92,2436.0,435646.92,4.0,3.0,1.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-04-07,1,1
4760530,2149.0,250.0,1899.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,,,2025-04-08,1,1
4760530,2149.0,1300.0,849.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-04-08,1,1
4760530,2149.0,1750.0,399.0,438082.92,,,4.0,3.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-04-08,1,1
4760530,2149.0,2250.0,101.0,438082.92,4879.0,433203.92,4.0,4.0,0.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-04-09,1,1
4760530,2149.0,1750.0,399.0,438082.92,,,4.0,3.0,1.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Detached,1.0,Bungalow Raised,Bungalow,0.0,2025-04-09,1,1
4760530,2149.0,3250.0,1101.0,438082.92,,,4.0,6.0,2.0,3.5,0.0,3.5,7.0,9.0,2.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-04-10,1,1
4760530,2149.0,1750.0,399.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-04-11,1,1
4760530,2149.0,2750.0,601.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Detached,1.0,Bungalow Raised,Bungalow,0.0,2025-04-11,1,1
4760530,2149.0,1750.0,399.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-04-12,1,1
4760530,2149.0,700.0,1449.0,438082.92,,,4.0,0.0,4.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,,,Bungalow Raised,,,2025-04-15,1,1
4760530,2149.0,700.0,1449.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Detached,1.0,Bungalow Raised,Bungalow,0.0,2025-04-15,1,1
4760530,2149.0,2750.0,601.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,9.0,2.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-04-15,1,1
4760530,2149.0,2375.0,226.0,438082.92,,,4.0,3.0,1.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Condominium,0.0,Bungalow Raised,Bungalow,0.0,2025-04-15,1,1
4760530,2149.0,1750.0,399.0,438082.92,,,4.0,3.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-04-17,1,1
4760530,2149.0,1300.0,849.0,438082.92,,,4.0,3.0,1.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Semi Detached,0.0,Bungalow Raised,2 Storey,0.0,2025-04-20,1,1
4760530,2149.0,1750.0,399.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-04-21,1,1
4760530,2149.0,3250.0,1101.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,11.0,4.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-04-22,1,1
4760530,2149.0,1300.0,849.0,438082.92,,,4.0,3.0,1.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,2 Storey,0.0,2025-04-22,1,1
4760530,2149.0,3250.0,1101.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,10.0,3.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-04-22,1,1
4760530,2149.0,1750.0,399.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,11.0,4.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2025-04-23,1,1
4760530,2149.0,2250.0,101.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Detached,1.0,Bungalow Raised,Bungalow,0.0,2025-04-23,1,1
4760530,2149.0,900.0,1249.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,6.0,1.0,Detached,Townhouse,0.0,Bungalow Raised,3 Storey,0.0,2025-04-23,1,1
4760530,2149.0,1750.0,399.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Detached,1.0,Bungalow Raised,Bungalow,0.0,2025-04-25,1,1
4760530,2149.0,4250.0,2101.0,438082.92,,,4.0,6.0,2.0,3.5,0.0,3.5,7.0,10.0,3.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-04-28,1,1
4760530,2149.0,3250.0,1101.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,9.0,2.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-04-29,1,1
4760530,2149.0,1750.0,399.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,7.0,0.0,Detached,Detached,1.0,Bungalow Raised,Bungalow,0.0,2025-04-29,1,1
4760530,2149.0,2875.0,726.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,8.0,1.0,Detached,Condominium,0.0,Bungalow Raised,2 Storey,0.0,2025-05-02,1,1
4760530,2149.0,1300.0,849.0,438082.92,,,4.0,2.0,2.0,3.5,0.0,3.5,7.0,5.0,2.0,Detached,Condominium,0.0,Bungalow Raised,2 Storey,0.0,2025-05-06,1,1
4760530,2149.0,3250.0,1101.0,438082.92,,,4.0,5.0,1.0,3.5,0.0,3.5,7.0,13.0,6.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-05-08,1,1
4760530,2149.0,2750.0,601.0,438082.92,,,4.0,4.0,0.0,3.5,0.0,3.5,7.0,11.0,4.0,Detached,Detached,1.0,Bungalow Raised,2 Storey,0.0,2025-05-12,1,1
4760630,1840.0,1509.0,331.0,1742.0,1110.0,632.0,4.0,3.0,1.0,1.0,2.0,1.0,8.0,8.0,0.0,Townhouse,Semi Detached,0.0,2.5 Storey,1.5 Storey,0.0,2025-01-10,1,1
4760630,1840.0,1565.0,275.0,1742.0,1100.0,642.0,4.0,3.0,1.0,1.0,0.0,1.0,8.0,8.0,0.0,Townhouse,Semi Detached,0.0,2.5 Storey,1.5 Storey,0.0,2025-01-10,1,1
4760630,1840.0,900.0,940.0,1742.0,924.0,818.0,4.0,4.0,0.0,1.0,0.0,1.0,8.0,8.0,0.0,Townhouse,Townhouse,1.0,2.5 Storey,2 Storey,0.0,2025-01-14,1,1
4760630,1840.0,892.0,948.0,1742.0,36.0,1706.0,4.0,2.0,2.0,1.0,1.5,0.5,8.0,8.0,0.0,Townhouse,Detached,0.0,2.5 Storey,Bungalow,0.0,2025-01-15,1,1
4760630,1840.0,499.0,1341.0,1742.0,,,4.0,1.0,3.0,1.0,1.0,0.0,8.0,5.0,3.0,Townhouse,Condominium,0.0,2.5 Storey,,,2025-01-15,1,1
4760630,1840.0,250.0,1590.0,1742.0,,,4.0,1.0,3.0,1.0,0.0,1.0,8.0,5.0,3.0,Townhouse,Condominium,0.0,2.5 Storey,,,2025-01-15,1,1
