orderID,is_good_comp_predicted,probability_good_comp
4756192,0,0.0
4756192,0,0.03
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.01
4756192,0,0.0
4756192,0,0.02
4756192,0,0.04
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.01
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.04
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.03
4756192,0,0.02
4756192,0,0.02
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.01
4756192,0,0.0
4756192,0,0.0
4756320,0,0.03
4756320,0,0.0
4756320,0,0.0
4756320,0,0.21
4756320,0,0.02
4756320,0,0.1
4756320,0,0.01
4756320,0,0.0
4756320,0,0.0
4756320,0,0.13
4756320,0,0.0
4756320,0,0.01
4756320,0,0.4
4756320,0,0.24
4756320,1,0.69
4756320,0,0.01
4756320,0,0.0
4756320,0,0.04
4756320,0,0.16
4756320,0,0.03
4756320,0,0.03
4756320,0,0.14
4756320,0,0.2
4756320,1,0.78
4756320,0,0.26
4756320,0,0.0
4756320,0,0.5
4756320,1,0.79
4756320,0,0.0
4756320,0,0.44
4756320,0,0.12
4756320,0,0.0
4756320,0,0.04
4756320,0,0.03
4756320,0,0.26
4756320,0,0.13
4756320,0,0.0
4756320,0,0.17
4756320,0,0.09
4756320,0,0.0
4756320,0,0.0
4756320,0,0.05
4756320,0,0.02
4756320,0,0.0
4756320,0,0.02
4756320,0,0.0
4756320,0,0.34
4756320,0,0.01
4756320,0,0.04
4756320,0,0.34
4756320,0,0.05
4756320,0,0.01
4756320,0,0.07
4756320,0,0.0
4756320,0,0.08
4756320,0,0.0
4756320,0,0.08
4756320,1,0.56
4756320,1,0.87
4756320,0,0.03
4756320,0,0.07
4756320,0,0.04
4756320,0,0.02
4756320,0,0.13
4756320,0,0.14
4756320,1,0.94
4756320,0,0.27
4756320,0,0.0
4756320,0,0.0
4756320,0,0.0
4756320,0,0.03
4756320,0,0.46
4756320,0,0.17
4756320,0,0.0
4756320,0,0.14
4756320,0,0.08
4756320,0,0.19
4756320,0,0.03
4756320,0,0.21
4756320,0,0.03
4756320,0,0.47
4756320,0,0.11
4756320,1,0.73
4756320,0,0.14
4756320,0,0.02
4756320,0,0.12
4756320,0,0.44
4756320,0,0.25
4756320,0,0.04
4756320,0,0.0
4756320,0,0.08
4756320,0,0.23
4756320,0,0.3
4756320,0,0.01
4756320,0,0.04
4756320,0,0.24
4756320,0,0.31
4756320,0,0.42
4756320,0,0.07
4756320,0,0.29
4756320,1,0.52
4756320,1,0.79
4756320,0,0.01
4756320,0,0.0
4756829,0,0.08
4756829,0,0.12
4756829,0,0.03
4756829,0,0.06
4756829,0,0.01
4756829,1,0.58
4756829,0,0.28
4756829,0,0.16
4756829,0,0.06
4756829,0,0.09
4756829,0,0.1
4756829,0,0.1
4756829,0,0.11
4756829,0,0.32
4756829,0,0.02
4756829,0,0.08
4756829,0,0.38
4756829,0,0.09
4756829,0,0.0
4756829,0,0.05
4756829,0,0.04
4756829,0,0.01
4756829,0,0.0
4756829,0,0.0
4756829,0,0.0
4756829,1,0.6
4756829,0,0.07
4756829,0,0.0
4756829,0,0.07
4756829,0,0.08
4756829,0,0.03
4756829,0,0.04
4756829,0,0.0
4756829,0,0.0
4756829,0,0.01
4756829,1,0.86
4756829,0,0.09
4756829,0,0.08
4756829,0,0.34
4756829,0,0.0
4756829,0,0.04
4756829,0,0.02
4756829,0,0.01
4756829,0,0.01
4756829,0,0.19
4756829,0,0.06
4756829,0,0.5
4756829,0,0.08
4756829,0,0.12
4756829,0,0.0
4756829,0,0.1
4756829,0,0.02
4756829,0,0.38
4756829,0,0.08
4756829,0,0.04
4756829,0,0.06
4756829,0,0.34
4756829,0,0.17
4756829,0,0.01
4756829,0,0.0
4756829,0,0.1
4756829,0,0.19
4756829,0,0.0
4756829,0,0.03
4756829,0,0.08
4756829,0,0.0
4756829,0,0.0
4756829,0,0.01
4756829,1,0.69
4756829,0,0.16
4756829,0,0.01
4756829,0,0.03
4756829,0,0.02
4756829,0,0.07
4756829,0,0.04
4756829,0,0.03
4756829,0,0.0
4756829,0,0.0
4756829,0,0.04
4756829,0,0.03
4756829,0,0.02
4756829,0,0.01
4756829,0,0.0
4756829,0,0.01
4756829,0,0.01
4756829,0,0.19
4756829,0,0.01
4756829,0,0.02
4756829,0,0.29
4756829,0,0.02
4756829,0,0.12
4756829,0,0.0
4756829,0,0.33
4756829,0,0.15
4756829,0,0.03
4756829,0,0.0
4756829,0,0.03
4756829,0,0.17
4756829,0,0.12
4756829,0,0.02
4756829,0,0.11
4756829,0,0.0
4756829,0,0.17
4756829,0,0.03
4756829,0,0.06
4756829,0,0.02
4756829,0,0.01
4756829,0,0.01
4756829,0,0.01
4756829,0,0.01
4756829,0,0.01
4756829,0,0.06
4756829,0,0.02
4756829,0,0.03
4756829,0,0.02
4756829,0,0.03
4756829,0,0.0
4756829,0,0.07
4756829,0,0.04
4756829,0,0.11
4756829,0,0.02
4756829,0,0.12
4756829,0,0.0
4756829,0,0.12
4756829,0,0.05
4756829,0,0.09
4756829,0,0.11
4756829,0,0.07
4756829,0,0.0
4756829,0,0.0
4756829,0,0.15
4756829,0,0.01
4756829,0,0.02
4756829,0,0.01
4756829,0,0.05
4756829,0,0.0
4756829,0,0.09
4756829,0,0.01
4756829,0,0.05
4756829,0,0.04
4756829,0,0.02
4756829,0,0.01
4756829,0,0.08
4756829,0,0.01
4756829,0,0.01
4756829,0,0.0
4756829,0,0.12
4756829,0,0.01
4756829,0,0.02
4756829,0,0.0
4756829,0,0.11
4757939,1,0.84
4757939,0,0.01
4757939,1,0.58
4757939,1,0.57
4757939,0,0.03
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.15
4757939,0,0.0
4757939,0,0.0
4757939,1,0.53
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.14
4757939,0,0.0
4757939,0,0.02
4757939,0,0.02
4757939,0,0.0
4757939,0,0.06
4757939,0,0.03
4757939,0,0.01
4757939,0,0.07
4757939,0,0.01
4757939,0,0.04
4757939,0,0.02
4757939,0,0.0
4757939,0,0.01
4757939,0,0.02
4757939,0,0.0
4757939,0,0.02
4757939,0,0.02
4757939,0,0.45
4757939,0,0.07
4757939,0,0.02
4757939,0,0.01
4757939,0,0.02
4757939,0,0.0
4757939,0,0.01
4757939,0,0.0
4757939,0,0.05
4757939,0,0.0
4757939,0,0.02
4757939,0,0.0
4757939,0,0.35
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.01
4757939,0,0.0
4757939,0,0.37
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.02
4757939,0,0.01
4757939,0,0.03
4757939,0,0.01
4757939,0,0.0
4757939,0,0.27
4757939,0,0.0
4757939,0,0.05
4757939,0,0.2
4757939,0,0.0
4757939,0,0.02
4757939,0,0.0
4757939,0,0.01
4757939,0,0.0
4757939,0,0.14
4757939,0,0.06
4757939,0,0.0
4757939,0,0.01
4757939,0,0.21
4757939,0,0.0
4757939,0,0.05
4757939,0,0.0
4757939,0,0.02
4757939,0,0.0
4757939,0,0.05
4757939,0,0.0
4757939,0,0.01
4757939,0,0.0
4757939,0,0.0
4757939,0,0.12
4757939,0,0.0
4757939,0,0.22
4757939,0,0.05
4757939,1,0.61
4757939,0,0.01
4757939,0,0.33
4757939,0,0.0
4757939,0,0.0
4757939,0,0.02
4757939,0,0.01
4757939,0,0.38
4757939,0,0.0
4757939,0,0.0
4757939,1,0.77
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.04
4757939,0,0.01
4757939,0,0.01
4757939,0,0.0
4757939,0,0.0
4757939,0,0.04
4757939,0,0.0
4757939,0,0.07
4757939,0,0.02
4757939,0,0.0
4757939,0,0.02
4757939,0,0.0
4757939,0,0.0
4757939,0,0.11
4757939,0,0.13
4757939,0,0.0
4757939,0,0.0
4757939,0,0.02
4757939,0,0.02
4757939,0,0.43
4757939,0,0.0
4757939,0,0.0
4757939,0,0.26
4757939,0,0.0
4757939,0,0.09
4757939,0,0.0
4757939,0,0.01
4757939,0,0.02
4757939,0,0.01
4757939,0,0.02
4757939,0,0.03
4757939,0,0.25
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.39
4757939,0,0.0
4757939,0,0.03
4757939,0,0.0
4757939,0,0.0
4757939,0,0.02
4757939,0,0.0
4757939,0,0.01
4757939,0,0.0
4757939,0,0.0
4757939,0,0.01
4757939,0,0.05
4757939,0,0.04
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.19
4757939,0,0.02
4757939,0,0.0
4757939,0,0.0
4757939,0,0.03
4757939,0,0.03
4757939,0,0.05
4757939,0,0.0
4757939,0,0.05
4757939,0,0.0
4757939,0,0.0
4757939,0,0.01
4757939,0,0.02
4757939,0,0.08
4757939,0,0.01
4757939,0,0.0
4757939,0,0.0
4757939,0,0.02
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.03
4757939,0,0.0
4757939,0,0.0
4757939,0,0.04
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.13
4757939,0,0.14
4757939,0,0.05
4757939,0,0.03
4757939,0,0.0
4757939,0,0.02
4757939,0,0.01
4757939,0,0.02
4757939,0,0.03
4757939,0,0.01
4757939,0,0.03
4757939,1,0.65
4757939,0,0.04
4757939,0,0.01
4757939,0,0.05
4757939,0,0.04
4757939,0,0.01
4757939,0,0.02
4757939,0,0.0
4757939,0,0.02
4757939,0,0.0
4757939,0,0.0
4757939,0,0.01
4757939,0,0.02
4757939,0,0.03
4757939,0,0.0
4757939,0,0.02
4757939,0,0.03
4757939,0,0.0
4757939,0,0.0
4757939,0,0.0
4757939,0,0.01
4757939,0,0.01
4757939,0,0.01
4757939,0,0.05
4757939,0,0.0
4757939,0,0.06
4757939,0,0.0
4757939,0,0.48
4757939,0,0.29
4757939,0,0.0
4757939,0,0.0
4757939,0,0.04
4757939,0,0.02
4757939,0,0.27
4757939,0,0.0
4757939,0,0.01
4757939,0,0.11
4757939,0,0.05
4757939,0,0.02
4757939,0,0.01
4757966,0,0.02
4757966,0,0.0
4757966,0,0.02
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.01
4757966,0,0.05
4757966,0,0.0
4757966,0,0.01
4757966,0,0.0
4757966,0,0.01
4757966,0,0.0
4757966,0,0.01
4757966,0,0.04
4757966,0,0.0
4757966,0,0.01
4757966,0,0.0
4757966,0,0.0
4757966,0,0.02
4757966,0,0.02
4757966,0,0.03
4757966,0,0.0
4757966,0,0.03
4757966,0,0.0
4757966,0,0.01
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.05
4757966,0,0.01
4757966,0,0.01
4757966,0,0.02
4757966,0,0.02
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.02
4757966,0,0.02
4757966,0,0.02
4757966,0,0.0
4757966,0,0.01
4757966,0,0.0
4757966,0,0.0
4757966,0,0.04
4757966,0,0.0
4757966,0,0.0
4757966,0,0.03
4757966,0,0.03
4757966,0,0.0
4757966,0,0.0
4757966,0,0.03
4757966,0,0.01
4757966,0,0.02
4757966,0,0.0
4757966,0,0.02
4757966,0,0.04
4757966,0,0.01
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.02
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.01
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.02
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.06
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.01
4757966,0,0.0
4757966,0,0.0
4757966,0,0.04
4757966,0,0.06
4757966,0,0.03
4757966,0,0.0
4757966,0,0.02
4757966,0,0.03
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.02
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.03
4757966,0,0.0
4757966,0,0.04
4757966,0,0.01
4757966,0,0.05
4757966,0,0.0
4757966,0,0.01
4757966,0,0.0
4757966,0,0.02
4757966,0,0.02
4757966,0,0.0
4757966,0,0.0
4757966,0,0.01
4757966,0,0.01
4757966,0,0.01
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.01
4757966,0,0.01
4757966,0,0.0
4757966,0,0.0
4757966,0,0.0
4757966,0,0.02
4757966,0,0.0
4757966,0,0.0
4757966,0,0.05
4757966,0,0.02
4757966,0,0.02
4757966,0,0.01
4757966,0,0.0
4757966,0,0.07
4758025,0,0.0
4758025,0,0.22
4758025,0,0.0
4758025,0,0.0
4758025,0,0.0
4758025,0,0.19
4758025,0,0.01
4758025,0,0.0
4758025,0,0.05
4758025,0,0.06
4758025,0,0.06
4758025,0,0.03
4758025,0,0.23
4758025,0,0.07
4758025,0,0.1
4758025,0,0.0
4758025,0,0.0
4758025,0,0.03
4758025,0,0.0
4758025,0,0.26
4758025,0,0.0
4758025,0,0.05
4758025,0,0.19
4758025,0,0.0
4758025,0,0.33
4758025,0,0.0
4758025,0,0.21
4758025,0,0.0
4758025,0,0.01
4758025,0,0.0
4758025,0,0.04
4758025,0,0.04
4758025,0,0.02
4758025,0,0.12
4758025,0,0.08
4758025,0,0.0
4758025,0,0.05
4758025,0,0.0
4758025,0,0.13
4758025,0,0.02
4758025,0,0.01
4758025,0,0.0
4758025,0,0.01
4758025,0,0.12
4758025,0,0.0
4758025,0,0.0
4758025,0,0.18
4758025,0,0.13
4758025,0,0.1
4758025,0,0.0
4758025,0,0.28
4758025,0,0.27
4758025,0,0.0
4758025,0,0.0
4758025,0,0.0
4758025,0,0.02
4758025,0,0.0
4758025,0,0.02
4758025,0,0.16
4758025,0,0.3
4758025,0,0.06
4758025,0,0.25
4758025,0,0.0
4758025,0,0.0
4758025,0,0.06
4758025,0,0.17
4758025,0,0.0
4758025,1,0.68
4758025,0,0.02
4758025,0,0.46
4758025,0,0.04
4758025,0,0.0
4758025,0,0.09
4758025,0,0.03
4758025,0,0.0
4758025,0,0.03
4758025,0,0.0
4758025,0,0.0
4758025,0,0.0
4758025,0,0.0
4758025,0,0.0
4758025,0,0.18
4758025,0,0.0
4758025,0,0.0
4758025,0,0.0
4758025,0,0.12
4758025,0,0.27
4758025,0,0.03
4758025,0,0.0
4758025,0,0.22
4758025,0,0.31
4758025,0,0.03
4758025,0,0.0
4758025,0,0.12
4758025,0,0.42
4758025,0,0.12
4758025,0,0.0
4758025,0,0.11
4758025,0,0.01
4758025,0,0.0
4758025,0,0.09
4758025,0,0.0
4758025,0,0.32
4758025,0,0.31
4758025,1,0.65
4758025,0,0.0
4758025,0,0.15
4758025,0,0.16
4758025,0,0.01
4758316,0,0.22
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.47
4758316,0,0.01
4758316,0,0.29
4758316,0,0.21
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.01
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.04
4758316,0,0.01
4758316,0,0.0
4758316,0,0.0
4758316,0,0.03
4758316,0,0.17
4758316,0,0.0
4758316,0,0.01
4758316,0,0.0
4758316,0,0.0
4758316,0,0.04
4758316,0,0.01
4758316,0,0.0
4758316,0,0.0
4758316,0,0.01
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.01
4758316,0,0.01
4758316,0,0.14
4758316,0,0.03
4758316,1,0.68
4758316,0,0.14
4758316,0,0.13
4758316,0,0.0
4758316,0,0.02
4758316,0,0.0
4758316,0,0.1
4758316,1,0.61
4758316,0,0.01
4758316,0,0.19
4758316,0,0.06
4758316,0,0.0
4758316,0,0.01
4758316,0,0.0
4758316,0,0.0
4758316,1,0.67
4758316,0,0.49
4758316,0,0.0
4758316,0,0.08
4758316,0,0.0
4758316,0,0.18
4758316,0,0.02
4758316,0,0.06
4758316,0,0.21
4758316,0,0.0
4758316,0,0.03
4758316,0,0.01
4758316,0,0.44
4758316,0,0.11
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.01
4758316,0,0.13
4758316,0,0.24
4758316,0,0.0
4758316,0,0.46
4758316,0,0.49
4758316,0,0.42
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.06
4758316,0,0.0
4758316,0,0.0
4758316,0,0.12
4758316,0,0.01
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.01
4758316,0,0.06
4758316,0,0.0
4758316,0,0.21
4758316,0,0.01
4758316,0,0.18
4758316,0,0.0
4758316,0,0.0
4758316,0,0.02
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.5
4758316,0,0.0
4758316,0,0.0
4758316,0,0.15
4758316,0,0.0
4758316,0,0.0
4758316,0,0.13
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.01
4758316,0,0.01
4758316,0,0.0
4758316,0,0.03
4758316,0,0.01
4758316,0,0.0
4758316,0,0.0
4758316,0,0.15
4758316,0,0.01
4758316,0,0.15
4758316,0,0.0
4758316,0,0.04
4758316,0,0.01
4758316,0,0.0
4758316,0,0.01
4758316,0,0.01
4758316,0,0.18
4758316,0,0.0
4758316,0,0.15
4758316,0,0.34
4758316,0,0.01
4758316,0,0.04
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.05
4758316,0,0.0
4758316,0,0.21
4758316,0,0.0
4758316,0,0.03
4758316,0,0.01
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.24
4758316,0,0.0
4758316,0,0.0
4758316,0,0.24
4758316,0,0.15
4758316,0,0.0
4758316,0,0.42
4758316,0,0.0
4758316,0,0.0
4758316,0,0.18
4758316,0,0.0
4758316,0,0.0
4758316,0,0.01
4758316,0,0.01
4758316,0,0.31
4758316,0,0.0
4758316,0,0.0
4758316,0,0.31
4758316,0,0.02
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.03
4758316,0,0.21
4758316,0,0.0
4758316,0,0.0
4758316,0,0.16
4758316,0,0.24
4758316,0,0.02
4758316,0,0.0
4758316,0,0.0
4758316,0,0.02
4758316,0,0.0
4758316,0,0.0
4758316,0,0.01
4758316,0,0.01
4758316,0,0.0
4758316,0,0.0
4758316,0,0.04
4758316,0,0.01
4758316,0,0.0
4758316,0,0.0
4758316,0,0.42
4758316,0,0.0
4758316,0,0.02
4758316,0,0.02
4758316,0,0.01
4758316,0,0.0
4758316,0,0.06
4758316,0,0.0
4758316,0,0.0
4758316,0,0.02
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.01
4758316,0,0.08
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.28
4758316,0,0.18
4758316,0,0.14
4758316,0,0.0
4758316,0,0.31
4758316,0,0.0
4758316,0,0.02
4758316,0,0.0
4758316,0,0.02
4758316,0,0.0
4758316,0,0.0
4758316,0,0.03
4758316,0,0.0
4758316,0,0.03
4758316,0,0.0
4758316,0,0.0
4758316,0,0.45
4758316,0,0.21
4758316,0,0.0
4758316,0,0.12
4758316,0,0.0
4758316,1,0.52
4758316,0,0.0
4758316,0,0.28
4758316,0,0.27
4758316,0,0.0
4758316,0,0.43
4758316,0,0.0
4758316,0,0.0
4758316,0,0.01
4758316,1,0.68
4758316,0,0.19
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.43
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.42
4758316,0,0.03
4758316,0,0.0
4758316,0,0.01
4758316,0,0.0
4758316,0,0.01
4758316,0,0.0
4758316,0,0.01
4758316,0,0.46
4758316,0,0.43
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.02
4758316,0,0.18
4758316,0,0.0
4758316,0,0.0
4758316,1,0.53
4758316,0,0.21
4758316,0,0.0
4758316,0,0.0
4758316,0,0.01
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758316,0,0.0
4758324,0,0.11
4758324,0,0.1
4758324,0,0.27
4758324,0,0.03
4758324,0,0.17
4758324,0,0.1
4758324,0,0.06
4758324,0,0.13
4758324,0,0.05
4758324,0,0.02
4758324,0,0.41
4758324,0,0.02
4758324,0,0.08
4758324,1,0.78
4758324,0,0.0
4758324,0,0.07
4758324,0,0.04
4758324,0,0.13
4758324,0,0.04
4758324,0,0.37
4758324,0,0.15
4758324,0,0.43
4758324,0,0.4
4758324,0,0.0
4758324,0,0.27
4758324,0,0.32
4758324,0,0.03
4758324,0,0.02
4758324,0,0.0
4758324,0,0.13
4758324,1,0.64
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.02
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.01
4758529,0,0.0
4758529,0,0.05
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.01
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.01
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.01
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.0
4758529,0,0.01
