orderID,id,subj_gla,gla_clean,gla_diff,subj_lot_size,lot_size_clean,lot_size_diff,subj_property_type,property_type_clean,same_property_type,subj_stories,stories_clean,same_storey_type,subj_room_count,room_count_clean,room_count_diff,subj_bedrooms,bedrooms_clean,bedroom_diff,subj_bathrooms,bathrooms_clean,bathroom_diff,sold_recently_90,sold_recently_180,pred,close_price,rank
4776066,10129.0,2203.0,2505.0,302.0,3702.816,4693.0,990.1840000000002,Detached,Detached,1.0,2 Storey,2 Storey,1.0,9.0,9.0,0.0,3.0,4.0,1.0,2.5,2.5,0.0,1,1,0.62427765,823000.0,3
4776534,285686.0,3543.1,3550.0,6.900000000000091,7524.035999999999,10225.0,2700.964000000001,Detached,Detached,1.0,2 Storey,2 Storey,1.0,8.0,11.0,3.0,3.0,3.0,0.0,3.5,3.0,0.5,1,1,0.08778556,1530000.0,1
4776534,276138.0,3543.1,2666.0,877.0999999999999,7524.035999999999,15101.0,7576.964000000001,Detached,Detached,1.0,2 Storey,2 Storey,1.0,8.0,10.0,2.0,3.0,3.0,0.0,3.5,3.0,0.5,1,1,0.028265566,1225000.0,2
4776534,206615.0,3543.1,2331.0,1212.1,7524.035999999999,5597.0,1927.0359999999991,Detached,Detached,1.0,2 Storey,2 Storey,1.0,8.0,10.0,2.0,3.0,4.0,1.0,3.5,3.5,0.0,1,1,-0.04865974,1091000.0,3
4776574,91531.0,2352.0,2374.0,22.0,4768.0,3907.0,861.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,7.0,9.0,2.0,3.0,4.0,1.0,3.5,3.5,0.0,1,1,0.5998107,825000.0,1
4776574,98034.0,2352.0,1683.0,669.0,4768.0,4273.0,495.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,7.0,8.0,1.0,3.0,4.0,1.0,3.5,3.5,0.0,1,1,0.48060653,677500.0,2
4776574,269514.0,2352.0,2123.0,229.0,4768.0,4012.0,756.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,7.0,8.0,1.0,3.0,3.0,0.0,3.5,2.5,1.0,1,1,0.4671591,725500.0,3
4776648,77328.0,1050.0,1145.0,95.0,10014.0,7590.0,2424.0,Detached,Detached,1.0,1 Storey,Bungalow,0.0,5.0,6.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,1,1,0.5749288,482000.0,1
4776648,4112.0,1050.0,1500.0,450.0,10014.0,6000.0,4014.0,Detached,Detached,1.0,1 Storey,Bungalow Raised,0.0,5.0,8.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,1,1,-0.0023307353,580000.0,2
4776648,78260.0,1050.0,900.0,150.0,10014.0,7590.0,2424.0,Detached,Detached,1.0,1 Storey,Bungalow Raised,0.0,5.0,7.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,1,1,-0.025608733,529000.0,3
4777578,50259.0,2061.0,2392.0,331.0,9450.792,9147.0,303.79199999999946,Detached,Detached,1.0,2 Storey,2 Storey,1.0,9.0,9.0,0.0,3.0,3.0,0.0,3.5,2.5,1.0,1,1,0.5384916,744000.0,1
4777578,215494.0,2061.0,2342.0,281.0,9450.792,7840.0,1610.7919999999997,Detached,Detached,1.0,2 Storey,2 Storey,1.0,9.0,10.0,1.0,3.0,3.0,0.0,3.5,2.5,1.0,1,1,0.4653331,826000.0,2
4777578,97924.0,2061.0,2061.0,0.0,9450.792,10018.0,567.2080000000005,Detached,Detached,1.0,2 Storey,2 Storey,1.0,9.0,11.0,2.0,3.0,3.0,0.0,3.5,2.5,1.0,1,1,0.41230673,676500.0,3
4777828,279729.0,2385.0,2341.0,44.0,4919.0,,,,Detached,,2 Storey,2 Storey,1.0,,16.0,,,4.0,,,3.5,,1,1,0.0699714,1028890.0,1
4777828,208684.0,2385.0,1750.0,635.0,4919.0,5217.0,298.0,,Detached,,2 Storey,2 Storey,1.0,,7.0,,,3.0,,,0.0,,1,1,0.0693855,870000.0,2
4777828,189009.0,2385.0,2403.0,18.0,4919.0,4551.0,368.0,,Detached,,2 Storey,2 Storey,1.0,,10.0,,,4.0,,,0.0,,1,1,0.066421956,1070000.0,3
4778326,278935.0,1746.79,1747.0,0.2100000000000363,8169.875999999999,8169.0,0.8759999999992942,Detached,Detached,1.0,Split Level,Split Level,1.0,7.0,9.0,2.0,3.0,4.0,1.0,2.5,2.5,0.0,1,1,0.519168,813000.0,1
4778326,97949.0,1746.79,1816.0,69.21000000000004,8169.875999999999,7405.0,764.8759999999993,Detached,Detached,1.0,Split Level,Split Level,1.0,7.0,10.0,3.0,3.0,4.0,1.0,2.5,2.5,0.0,1,1,0.2953408,665000.0,2
4778326,266557.0,1746.79,1102.0,644.79,8169.875999999999,4994.0,3175.8759999999997,Detached,Detached,1.0,Split Level,Split Level,1.0,7.0,9.0,2.0,3.0,3.0,0.0,2.5,2.0,0.5,1,1,0.09252988,590000.0,3
4778535,284421.0,2002.104,1865.0,137.10400000000004,6243.12,4208.0,2035.12,Fourplex,Detached,0.0,Bi-Level,2 Storey,0.0,12.0,11.0,1.0,8.0,3.0,5.0,4.0,3.0,1.0,1,1,-0.529789,1220000.0,1
4778535,265869.0,2002.104,1908.0,94.10400000000004,6243.12,,,Fourplex,Townhouse,0.0,Bi-Level,3+ Storey,0.0,12.0,12.0,0.0,8.0,2.0,6.0,4.0,3.5,0.5,1,1,-0.64265037,715000.0,2
4778535,49625.0,2002.104,2137.0,134.89599999999996,6243.12,4682.0,1561.12,Fourplex,Detached,0.0,Bi-Level,2 Storey,0.0,12.0,,,8.0,4.0,4.0,4.0,4.0,0.0,1,1,-0.6790327,790000.0,3
4778557,207587.0,1290.0,1132.0,158.0,5791.0,3369.0,2422.0,Detached,Detached,1.0,Bungalow,2 Storey,0.0,5.0,7.0,2.0,2.0,3.0,1.0,3.0,2.5,0.5,1,1,-0.12706658,548000.0,1
4778557,93810.0,1290.0,1315.0,25.0,5791.0,4025.0,1766.0,Detached,Detached,1.0,Bungalow,2 Storey,0.0,5.0,8.0,3.0,2.0,4.0,2.0,3.0,2.5,0.5,1,1,-0.1630082,605000.0,2
4778557,215491.0,1290.0,1805.0,515.0,5791.0,5188.0,603.0,Detached,Detached,1.0,Bungalow,2 Storey,0.0,5.0,4.0,1.0,2.0,4.0,2.0,3.0,3.5,0.5,1,1,-0.16338319,680000.0,3
4778791,77278.0,678.0,550.0,128.0,,,,Condominium,Condominium,1.0,1 Storey,2 Storey,0.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1,1,0.17911988,510000.0,1
4778791,78256.0,678.0,850.0,172.0,,,,Condominium,Condominium,1.0,1 Storey,,,5.0,7.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1,1,-0.5200723,635000.0,2
4778791,77720.0,678.0,950.0,272.0,,,,Condominium,Condominium,1.0,1 Storey,,,5.0,6.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1,1,-0.55148304,287000.0,3
4778794,77278.0,665.0,550.0,115.0,,,,Condominium,Condominium,1.0,1 Storey,2 Storey,0.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1,1,0.17911988,510000.0,1
4778794,78256.0,665.0,850.0,185.0,,,,Condominium,Condominium,1.0,1 Storey,,,5.0,7.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1,1,-0.5200723,635000.0,2
4778794,77720.0,665.0,950.0,285.0,,,,Condominium,Condominium,1.0,1 Storey,,,5.0,6.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1,1,-0.55148304,287000.0,3
4778797,102028.0,584.0,550.0,34.0,,,,Condominium,Condominium,1.0,1 Storey,2 Storey,0.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1,-0.16749895,510000.0,1
4778797,77278.0,584.0,550.0,34.0,,,,Condominium,Condominium,1.0,1 Storey,2 Storey,0.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1,1,-0.16749895,510000.0,2
4778797,288732.0,584.0,1100.0,516.0,,,,Condominium,Condominium,1.0,1 Storey,2 Storey,0.0,5.0,8.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1,1,-0.5700977,570000.0,3
4779669,273873.0,1451.0,1386.0,65.0,3625.0,,,Detached,Detached,1.0,2 Storey,2 Storey,1.0,6.0,10.0,4.0,3.0,4.0,1.0,1.5,1.5,0.0,1,1,0.029037498,580000.0,1
4779669,283423.0,1451.0,1500.0,49.0,3625.0,,,Detached,Detached,1.0,2 Storey,2 Storey,1.0,6.0,10.0,4.0,3.0,4.0,1.0,1.5,1.5,0.0,1,1,0.029037498,650000.0,2
4779669,139390.0,1451.0,1068.0,383.0,3625.0,3300.0,325.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,6.0,17.0,11.0,3.0,5.0,2.0,1.5,1.5,0.0,1,1,-0.028784536,525500.0,3
